smiles,4lde qvina,4lde smina
O=C(OCC=C1CCc2c(OC(=O)c3ccccc3)cccc12)c1ccccc1,-11.3,-11.6
Nc1c(N=Nc2ccccc2)ccc(Oc2c3OCc4c3c(ccc4)cc2)c1,-11.3,-11.6
CC(=O)c1c(N2C=C(OC(=O)C=C(N)c3ccccc3)CC(=O)N2)cccc1,-11.3,-11.6
CC=C1CSC(c2ccc(N(O)c3ccc(Cc4ccccc4)cc3)cc2)=N1,-11.3,-11.6
CCC1c2ccc(cc2)C1c1ccc(C(=CC=CCCCN2C=CCc3c2cccc3)c2ccccc2)cc1,-11.3,-11.6
NC(=NC(=O)N=COc1ccc(N)cc1)N=C1C=C(c2ccccc2)c2ccccc12,-11.3,-11.6
COc1ccc(CCC2=CC=C3C(=CCc4ccccc4)C=CC4=CC(=O)N2C43)cc1,-11.3,-11.6
CC=CC1=C(C(F)F)C=C(c2ccc(OC3c4ccc5c(c4)-c4cccc-5c43)cc2)C1,-11.3,-11.6
Cc1c(C)n2-c3c(ccc(OC(=O)c4ccccc4)c3O)Nn1c2=O,-11.3,-11.6
Oc1ccc(CC=CC=CC2=C(C=CCCc3ccccc3)OCC2)cc1,-11.3,-11.6
CCOC(=O)CC=C1OC2C=C1C(C=CC=CCc1ccccc1)=C2C=C(C)Cc1ccccc1,-11.3,-11.6
CC1=C(C=CC=CC2=C(Cc3ccccc3)Cc3ccccc23)C2=CC(C1)OC2=C(C)C(=O)O,-11.3,-11.6
Nc1ccc(Cl)c(OC=COc2ccc(C3=CCC(c4ccccc4)=C3)cc2)c1,-11.3,-11.6
CCc1c2cc(cc1)C(c1ccc(Cc3ccccc3C=CCN)cc1)=N2,-11.3,-11.6
Cc1ccccc1Cc1ccc(C(=CO)SCc2ccccc2)cc1,-11.3,-11.6
O=C1C(=Cc2c3CN(C(=O)OCc4ccccc4)n(c3=O)c3c2cccc3)C=C2c3cccc(c3)CN12,-11.4,-11.6
CC(C1=CC=C(CCCc2ccc(N(O)C3=CCCC=C3)cc2)C1)c1ccccc1,-11.4,-11.6
CCc1cccc2c1c(C=CC=CCCc1ccccc1)cc(=O)o2,-11.4,-11.6
O=C(O)C1C=C2C(C=CC=CC3=C4C=C(C3)OC4)=CN1c1ccccc21,-11.4,-11.6
O=C(CCc1ccccc1-c1cccc2c1C(=O)CC2=O)c1ccccc1,-11.4,-11.6
CC(=Cc1cc(C=CCc2ccccc2)ccc1)C(=CC=CC1=C(C)C(c2ccccc2)=CC1)C(=O)O,-11.4,-11.6
CCc1c(C(=O)c2ccccc2)cc(C(=CN)c2ccc3C(c4ccccc4)=CCc3c2)cc1,-11.4,-11.6
Oc1cc2c(cc1)-c1ccccc1C(=NC=CCCc1ccccc1)C2,-11.4,-11.6
NN=C(C=CC=CC1=c2c(=O)[nH]c(=O)[nH]c2=CC1)c1ccccc1,-11.4,-11.6
O=c1c(-c2ccccc2)cc2c(CCc3ccccc3)n1c1c2cccc1,-11.4,-11.6
CC1=C(C=C2CN(C(=O)Nc3ccccc3)C3CC(C=O)=CN23)c2c(cccc2)C(=O)C1,-11.5,-11.6
NC(=O)N1COc2c1cc(C1=CC(=O)c3ccccc3C1)cc2,-11.5,-11.6
CC=Cc1c(C(=O)c2ccc(C3=CCC=C3C)cc2)cccc1,-11.5,-11.6
O=C1NN(c2ccc(OC3Cc4nc(=O)n3[nH]4)cc2)C2=CC1=CC2,-11.5,-11.6
CCCC1C(=O)C2=C3C=C(C=Cc4c(Cl)cccc4)C(=O)C=C3N1C2=O,-11.5,-11.6
CC(=O)Oc1cc2c(-c3ccc(CCC4=CC(=O)OC4)cc3)nc1cc2,-11.5,-11.6
O=C1C(C(=O)c2ccc(NO)cc2)=CCC1=C(F)c1ccc(Cl)cc1,-11.5,-11.6
CC1C(=O)OC(=O)c2cccc(C(=O)c3ccccc3)c21,-11.5,-11.6
CC1C=C2C3=CC(c4ccccc4)=C2C=C(C=CCCc2ccccc2)N31,-11.5,-11.6
O=C(C(=O)n1cncc1C=Cc1c[nH]c2ccccc12)C1=C(C=CC=CCCc2ccccc2)CC=C1,-11.5,-11.6
C(C=CC1=Cc2c3OCc(c13)[nH]2)=CC(=CC=CC1=CC2=CC1Oc1c2cccc1)Cc1ccccc1,-11.5,-11.6
CC=CC(C)=C(C=CC=CC1=C(C)C(c2ccccc2)=CC1)OC=CCc1ccccc1,-11.5,-11.6
CCc1c(SCOc2ccc(C3=CCc4ccccc34)cc2)cccc1,-11.5,-11.6
NC(C=Cc1cc2ccc1cc2)=Nc1ccccc1C1=CCc2ccccc12,-11.5,-11.6
COC1=CCC(C=CC=CC2=C(Cc3ccccc3)Cc3ccccc23)=C1,-11.5,-11.6
C=CC=CC(=CC=CC)c1ccc(C2=C3CCc4c(cc2cc4)S3(=O)=O)cc1,-11.5,-11.6
ClC1=Cc2c(Cl)c(ccc2C2=CCC(c3ccccc3)=C2)O1,-11.5,-11.6
COc1c(C(=O)c2ccc(OC(C)C3=CC=CC(=CC(=O)CCc4c[nH]c(=O)[nH]c4=O)C3=O)cc2)cccc1,-11.5,-11.6
O=C(CC1=C2CC3=C1c1c(cccc21)OC3O)OCC=CCC1c2c(Cl)ccc(c2)C1Cc1ccccc1,-11.5,-11.6
CC1=C(Cc2ccccc2)CNC1=Nc1cc(=O)oc2c1cccc2,-11.6,-11.6
Cc1cc(C=CC2=CC=CC(=Cc3ccccc3)C2)ccc1,-11.6,-11.6
O=C1C(Oc2ccccc2)=Cc2ccc(Oc3ccccc3)cc12,-11.6,-11.6
CC(C=CC=CC(=O)c1ccccc1)=c1c(=O)n2c(=O)cc1n2C(N)=O,-11.6,-11.6
c1ccc(Nc2ccc(Oc3cc4c(cccc4)cc3)cc2)cc1,-11.6,-11.6
O=C1C=CCC1(c1ccccc1)c1cc2c(cccc2)cc1,-11.6,-11.6
CN1CC(=CCc2ccccc2Cc2ccccc2)C(=O)NC1=O,-11.6,-11.6
O=C1C(C2C=c3ccccc3=C2)=C(F)c2c1cc(Cl)cc2,-11.6,-11.6
O=C1NC2C3=C(C=CC=Cc4c(Cl)cccc4)C(=C2CO1)C=C3,-11.6,-11.6
CN1CC=C(c2cc3c(cccc3)cc2)c2ccccc21,-11.6,-11.6
O=C1CCCN1S(=O)(=O)c1ccc(CC=Cc2ccccc2-c2ccccc2)cc1,-11.6,-11.6
O=CC=CN1C(=O)C2=CC=C(C(=O)c3c[nH]c(=O)c4c3cccc4)CC2C1=O,-11.6,-11.6
O=C1OC=CC1=C(C=CC=Cc1ccccc1)CC=CCc1ccccc1,-11.6,-11.6
O=C1NCN2C(=O)C(=CSC3=CC(c4ccccc4)=CCC3)C=CN12,-11.6,-11.6
COc1ccc(Cc2ccc(C(F)(F)N(C)C(=O)OC(=O)c3ccccc3)cc2)cc1,-11.6,-11.6
Cc1ccc(C2=CCC(C=CC=C(C=O)c3ccccc3)=C2C2=CCc3c2cccc3)cc1,-11.6,-11.6
Clc1cc(CCc2ccccc2)c(CCC=CC=C(c2ccccc2)c2ccccc2)cc1,-11.6,-11.6
CC1=C(C=CC=Cc2c[nH]c3ccccc23)CC=C1c1ccccc1,-11.6,-11.6
C1=Cc2c(ccc(C=CCc3ccccc3Cc3ccccc3)c2)NC1,-11.6,-11.6
CC1=CC2C=C(Cc3ccccc3)C=C2c2ccccc12,-11.6,-11.6
C(C=CC1=C(C=CC=Cc2nc3ccc2cc3)CC=C1)=CCCc1ccccc1,-11.6,-11.6
C(=Cc1ccccc1)C1=C2Cc3ccccc3-c3c2cc1cc3,-11.6,-11.6
c1ccc(Cc2cc3c(cc2)c2c(cccc2)c2ccccc23)cc1,-11.6,-11.6
C1=CC(c2ccccc2C=CCc2ccc(OCCCCc3ccccc3)cc2)=COC1,-11.6,-11.6
Cc1cccc(-c2ccccc2)c1C=CC=C1CCc2ccccc12,-11.6,-11.6
Cc1c2ccc(c1-c1ccc(Cc3ccccc3)cc1)cc2,-11.6,-11.6
CC(=O)c1ccc(C2=Nc3cc2ccc3C(C=C(C)Cc2ccccc2)C(=O)O)cc1,-11.6,-11.6
NN=C1c2ccc(cc2)C1CC=CC=CC1=C2C=CC1=C(c1ccccc1)C2,-11.6,-11.6
Cc1cc2ccc3c(C=CC(=CCCc4ccccc4)[SH](=O)=O)c(C)c(c23)o1,-11.6,-11.6
CC=CCCc1cc2c(cc1)ccc(S(=O)(=O)C=CCCc1ccccc1)c2,-11.6,-11.6
C(=CC=C1C=CC=CC1)C=CC1=CCc2c1[nH]c1c2cccc1,-11.6,-11.6
O=C(Nc1ccccc1)C1=C2C3=CC4(C=C2C(c2ccccc2)=C4O3)O1,-11.6,-11.6
CC1=C(C2=CC(C(=O)n3c(=O)c4=C(C)CC=c4c4c3cccc4)=CC2)CC(=O)NC1=O,-11.6,-11.6
Cc1ccc(S(=O)(=O)CCC(=O)N2NC(=O)Nc3c2cc(C(=O)c2ccccc2)cc3)cc1,-11.6,-11.6
COc1ccc(CC=C2C(=O)OC(CC=NNc3ccccc3)c3c2cccc3)cc1,-11.6,-11.6
O=C(C=CC=Cc1ccccc1C(=O)OC(C(=O)c1ccccc1)c1ccc(Cl)cc1)c1ccccc1,-11.6,-11.6
O=C1NC(CCc2ccccc2)CC1N1C2=NCC(=O)N1c1ccccc21,-11.6,-11.6
O=C1C=C2C=CC1=C2c1ccc(C2=CCc3ccccc23)cc1,-11.7,-11.6
O=C1Cc2cc(ccc2OC=CC=C2OCc3c2c2c(cccc2)[nH]3)O1,-11.7,-11.6
O=C1CC2=C(N1)C1=CCC(COc3cc4c(cc3)Nc3c(cccc3)O4)N2C1=O,-11.7,-11.6
CNC(=O)N1COc2c1cc(CC1=c3ccccc3=NC1)cc2,-11.7,-11.6
O=C(CCc1ccccc1)Oc1ccc(C(c2ccccc2)c2ccccc2)cc1,-11.7,-11.6
CC1=CC(=CC(=O)N2C(=O)Cc3c(SCc4ccccc4)cccc32)C=C1,-11.7,-11.6
CC(Cc1ccccc1)=C(C=CC=CCc1ccccc1)CC=Cc1cccc(C)c1,-11.7,-11.6
CNC(=O)c1c(C(=O)Oc2ccc3C4=CNC(=O)C4N(C(N)=O)c3c2)cccc1,-11.7,-11.6
COCC=C(c1ccccc1)c1c(C(=O)c2ccc(S(=O)(=O)C3CC(C=O)=CNC3=O)cc2)cc(O)cc1,-11.7,-11.6
O=P12CC3=C(C=CC=CCc4ccccc4)CC1=C3c1c2cccc1,-11.7,-11.6
COc1ccc(C=CC2=C(C=CC=CCc3ccccc3)CC=C2c2ccccc2)cc1,-11.7,-11.6
C(=Cc1ccc(Cc2ccccc2)cc1)C(=CCCc1ccccc1)c1ccccc1,-11.7,-11.6
CCC(=NC(=NC=C(C)C=CCc1ccccc1)c1ccccc1)c1ccccc1,-11.7,-11.6
CC=CCC(=O)c1cc2c(cc1)c(-c1ccccc1C(=O)CCc1cc3cc(c1)C(=O)N3)co2,-11.7,-11.6
CC=C1CC(=C(O)CC2NC(=O)OC3C(=O)c4c(cccc4)NC23)C(=O)OC1=O,-11.7,-11.6
C=C(C)COS(=O)(=O)c1ccc(C=C2C(=O)Cc3ccccc23)cc1,-11.8,-11.6
CC(=CCc1ccccc1OC(=O)c1ccccc1)c1ccccc1,-11.8,-11.6
CC=CCCC=Cc1cccc(C=C2C(Cc3ccccc3)=CCc3c2cccc3)c1,-11.8,-11.6
CC(=CC1=CC(=O)N(CCCc2ccccc2)C1)c1n[nH]c2ccccc12,-11.8,-11.6
C(=CC=Cc1ccccc1C1Cc2ccc1cc2)C=CCc1ccccc1,-11.8,-11.6
COC(Oc1ccc(-c2cc3ccccc3c3ccccc23)cc1)=C(F)C(=O)n1c(=O)c2c3ccc(c2)n31,-11.8,-11.6
O=CCC(=CC(=O)c1ccccc1OC1C=CC(C(O)=CC(=O)c2ccccc2)=C1)C1=CC=CCC1=O,-11.8,-11.6
CCC(C=CC=CCc1ccccc1)=CC(=CCCc1ccccc1)C(=O)n1c2cnc1cc2,-12.0,-11.6
COC(=O)c1c(C(=O)c2c3cc(OC(C)CNC(=O)Nc4ccccc4)ccc3ccc2)ccc(C(=O)c2ccccc2)c1,-12.1,-11.6
O=c1[nH]c2cc3c(OCC4OS(=O)(=O)c5c4nc4ccc(O)cc4n5)cc2n13,-12.2,-11.6
COc1c(OC)cc(C=CCC2C(=C(C=CCc3ccccc3)N3CCCC3=O)c3ccc2cc3)cc1,-12.6,-11.6
Cc1cc(C2=Cc3c(Cc4ccc(-c5c(COC(C(=O)O)c6ccccc6)c6ccc5cc6)cc4)ccc2c3)cc(C)c1,-8.1,-11.7
CCC1c2ccc(cc2)C12C1=CC3=C2C=C1OC31CC(c2ccccc2)=CN1C,-9.1,-11.7
CC=C1CC(=O)c2ccc(Oc3c(CC)ccc(OC=C=C(c4ccc(Cl)c(OC)c4)N4CCOC=C4C)c3)cc12,-9.3,-11.7
CC(CCN)=c1ccccc1=Cc1cccc2c1cccc2,-10.3,-11.7
COc1ccc(C2C=C3C=CC4=CC(=O)N2C4C3=CC=CCCc2ccccc2)cc1,-10.3,-11.7
O=C1C=C2C(Oc3ccccc3)=CC(CCc3ccccc3)=C2C(=O)O1,-10.6,-11.7
CCc1cccc2c1c(C=CC=CC=CC=CC1=CCc3ccccc13)c(-c1ccccc1)[nH]2,-10.7,-11.7
O=C(O)C(C=CSC1=C(c2ccccc2)C2=CNC(=O)C2=N1)=CCc1ccccc1,-10.8,-11.7
O=CC1(c2ccccc2CCCC2C=CC(=O)c3c2cccc3)c2cc(ccc2OC=C2Sc3ccc2c2c3cccc2)C1C1CC=NN1,-10.9,-11.7
CCc1cccc(O)c1C=C1C(O)=CC2=C1Cc1c(F)cccc21,-10.9,-11.7
NN=CC(=O)N(O)S(=O)(=O)c1ccc(C=C2CC3(c4ccccc4)CN2C(=O)N3)cc1,-11.0,-11.7
O=C(C=CCCCc1ccccc1)C1OC(=C2C=CC=CC2)c2ccccc21,-11.0,-11.7
O=C(C=CC=CNc1c[nH]c(=O)n(C(=O)c2ccc(Cl)cc2)c1=O)c1ccccc1,-11.0,-11.7
ON(c1ccc(CC=Cc2ccco2)cc1)c1ccc2C(c3ccccc3)=CCc2c1,-11.0,-11.7
CC1C(=O)C2c3c(ccc(-c4ccc5CCc6c(cccc6)-c5c4)c31)-n1c3ccc1c2c3,-11.0,-11.7
O=C(O)c1c(C=COc2ccc3cc2N(c2c4OC=CSc4ccc2)CO3)[nH]c(=O)cc1,-11.0,-11.7
NC(=C1OC(=O)C=C1CCc1c(O)cccc1)c1ccccc1,-11.1,-11.7
O=C(O)c1ccc(N(O)c2cc3c(cc2)c2c4CC(=O)n(c2=O)n4c3=O)cc1,-11.1,-11.7
CC1=C2CC(=CC(=O)OC3=C(C(N)=O)CN4CC(O)=C3C4=O)C=C1C(O)=C(C=O)C2,-11.1,-11.7
NN=C(c1ccccc1)c1cc2c3-c4ccccc4Oc2cc1c3-c1ccccc1,-11.1,-11.7
O=C1OC(C=CC2=C3C=C4OC(C=C42)C3O)=CC1=CCc1ccccc1,-11.2,-11.7
Cn1c(=O)n2c3c(OC(=O)C4=CC(C(=O)O)=C(c5c(Cl)cccc5)C4)c1c2c(N)c3,-11.2,-11.7
O=C(OCCc1cccc2ccccc12)n1[nH]c(=O)c2c1cccc2,-11.3,-11.7
O=Cc1c2C=C(c3nc4c([nH]3)c(=O)[nH]c(=O)[nH]4)C=c2cc2OC(=O)C=c21,-11.3,-11.7
CC1=C2CN(C=C1c1ccc(Cc3ccc(C(=O)O)cc3)cc1)CC(=O)O2,-11.3,-11.7
O=C1Cc2ccc(Oc3cn4c(=O)[nH]c5c(cccc5)n4c3=O)c(c2)O1,-11.3,-11.7
CC=Cc1c2C(CC(=O)OC3=CC4=Cc5c3c4cc(NO)c5)=CCc2ccc1,-11.3,-11.7
FC(C=CC1=C2COc3c(cccc3)C2=CC1)=CCc1ccccc1,-11.3,-11.7
CC(=O)OC(=CCC(C=CC=CCc1ccccc1)=CC=CCC(C)O)c1ccc(Cc2ccccc2)cc1,-11.3,-11.7
Oc1ccc(CC=Cc2ccccc2OC2=Cc3c(C2)c2c(cccc2)[nH]3)cc1,-11.3,-11.7
O=C1Cc2ccccc2CC1=Cc1cc(C=CC=CCC2Cc3ccc2cc3)cc(=O)[nH]1,-11.3,-11.7
COc1ccc(CCC(=O)c2ccccc2)c(C(F)=C(O)CC2=C(C)c3ccccc3C2)c1,-11.3,-11.7
NN=C(Cc1cccc(C2=CC(=O)C(Cc3ccccc3)O2)c1)c1ccc(Cl)cc1,-11.3,-11.7
NC(=O)C1=CCC(c2ccc(Cc3ccc(C(=O)O)cc3)cc2)=C1,-11.4,-11.7
Cc1cc(C(N)=O)c(Oc2ccc(C3=CCC(C(=O)O)=C3)cc2)c(=O)o1,-11.4,-11.7
O=c1cc2oc3c(o1)c2=C(C=CC=CC1=C(CF)C=C(O)C1)C3,-11.4,-11.7
Nc1cc(C=CC=C2C=CC=CC2=Nc2ccc(Cl)cc2)ccc1,-11.4,-11.7
NC1=C(C=C2c3ccc(cc3)C2CCC=O)COc2c1cccc2,-11.4,-11.7
CC(C#N)=CC(=O)c1c(CC(=O)C2=CCCC(C=C(N)c3ccccc3)=C2)cccc1,-11.4,-11.7
Nc1ccc(C(=O)C=c2oc3cccc4c3c2=C(c2ccccc2)C4)cc1,-11.4,-11.7
CC(=CCCCC(=O)c1ccccc1)N(O)c1ccc(C2=CCC(c3ccccc3)=C2)cc1,-11.4,-11.7
COc1ccc(Cc2ccc(C=C3C=CNc4c3ccc(NO)c4)cc2)cc1,-11.4,-11.7
O=C(NC1=C(CC(=O)c2ccccc2)C(O)=NC(=Cc2c(O)cccc2)C1)Nc1ccccc1,-11.4,-11.7
O=C1CC=C(C=CC2=CC(c3cccc4c3CC(O)=CS4(=O)=O)=CC2)N1,-11.4,-11.7
O=C1OC23C=CC(=O)C24C2=C1C3(OC2=O)C(O)C4CCc1ccccc1,-11.4,-11.7
Cc1c(C(=O)OC23C=CC4(OC2=O)c2c(cccc2)C(=O)N34)c2coc3ccc1c-2c3,-11.4,-11.7
NCC1=C(C=CC=CCc2ccccc2)CC(N2CC(Cc3ccccc3)=CC2=O)=C1,-11.5,-11.7
C(C=CC1=C2OC(C1)c1c(Cc3ccccc3)cc2o1)=CCc1ccccc1,-11.5,-11.7
COC(=CCCc1ccccc1)C=C1CC=CC2=C1C(=O)N(CCc1ccccc1)C2,-11.5,-11.7
C(=CCCCN1SC2=CC(=C1C=CCCc1ccccc1)OCC2)C=C(c1ccccc1)c1ccccc1,-11.5,-11.7
NN=CC(=O)OC=C=Nc1c(Cc2ccccc2C=CCc2ccccc2)cccc1,-11.5,-11.7
CC(=CC1=C(Cc2ccccc2)C(=O)c2ccccc12)c1ccc(O)cc1,-11.5,-11.7
Cc1cnc(Nc2cccc(OC(=O)C3=Nc4cc3cc(C(=O)c3ccccc3)c4)c2)nc1N,-11.5,-11.7
O=C1OC23C4=C5C(=O)c6c2cccc6C2(CO)C=C5C(=O)C23C1=C4CCc1ccccc1,-11.5,-11.7
Cc1c2cccc1N1CC(C(=O)O)=C(OC(=O)CC=CC(=O)c3ccccc3)N2C1=O,-11.5,-11.7
CC(=CC(=O)Oc1cc2c(cc1)nc(-c1ccccc1)[nH]2)CCc1ccccc1,-11.6,-11.7
CC=C(C=CN1C=C(C(=O)OC(=O)c2ccccc2)CCC1)Cc1ccccc1,-11.6,-11.7
COc1c2cc(NC=COc3ccc(C4=CCc5ccccc45)cc3)c(c1)C(c1ccccc1)C2,-11.6,-11.7
CC1=C(c2ccccc2)C2=CC=C1C2=CC=CCCc1ccccc1,-11.6,-11.7
O=C1CC=CC=C1c1c(Oc2ccccc2C(=O)OC(=O)c2ccccc2)nccc1,-11.6,-11.7
O=C(c1ccc(Cl)cc1)c1ccc(S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cc1,-11.6,-11.7
CCc1ccc(N(O)C(C)=CC2=C3C=C(C2)N(C(C2=CC(Cc4ccccc4)=C(C)C2)c2ccccc2)C(=O)O3)cc1,-11.6,-11.7
CCCc1c(Oc2ccc(C(C)=C3OCC4=Cc5c3c4ccc5)cc2)cccc1,-11.6,-11.7
C1=CCC(c2ccc(OCOCC3Cc4ccccc4-c4c3cccc4)cc2)C=C1,-11.6,-11.7
O=C1C(=CCOC2=C(c3ccccc3)c3ccccc3C2)c2cn1c1cc(O)ccc21,-11.6,-11.7
O=C1OC23C=C4c5c(ccc(c5)OC4O2)C3=CC1=CCc1ccccc1,-11.6,-11.7
O=C1NC(=CCC2=NC(=O)N3C(=COc4c3cccc4)S2)Oc2c1cccc2,-11.6,-11.7
Cc1nc2c(OCCC3NC(=O)c4c3cccc4)c(=O)n1c1c2cccc1,-11.6,-11.7
O=C1C=CC(=C2C=C(C3=CCc4c(cccc4)C3=O)OC2=O)CC1,-11.7,-11.7
CC(=CCC=C1C=CCC(c2ccccc2)C1=O)C1=CCOC1=O,-11.7,-11.7
CC1C=C(F)C(=O)NC12NC(=O)N(c1ccc(-c3ccccc3)nc1)C2=O,-11.7,-11.7
CN1C(=O)C(C(=O)c2ccc(OC=C3SCCOC3=O)cc2)c2ccccc21,-11.7,-11.7
O=C1C=C(Cc2ccc(OC=C3C=CC(=CCCc4ccccc4)C3=O)cc2)CO1,-11.7,-11.7
O=C1OC2(OC=C(C=CCc3ccccc3)OC2=O)c2c1cccc2,-11.7,-11.7
C(C=Cc1ccccc1)=CC1=C2C=C(C1)NC2=NNc1ccccc1,-11.7,-11.7
CNC(=O)Nc1c(C(=O)OC2=C(C(N)=O)C=C(c3ccccc3)C2)cccc1,-11.7,-11.7
O=C(C=C1C=C(Cc2ccccc2)C(=O)c2c1cccc2)c1ccccc1,-11.7,-11.7
Cc1cc(C=CC(Cl)=CNC2=C3C(=O)OCC4=C3C(=C2)C(=O)CC4)ccc1,-11.7,-11.7
O=C1C2c3ccc4cc3C(c3cc5c(cc32)c(Cc2ccccc2)co5)N14,-11.7,-11.7
O=C1COC(=O)c2c1cc(OC=Nc1nc(=O)[nH]c3c1cccc3)cc2,-11.7,-11.7
CCc1ccc(C=COc2ccc(C3=CCc4ccccc34)cc2)cc1,-11.7,-11.7
O=C1CC2=C(O1)C(=O)C(C(=O)Oc1ccccc1C(=O)Cc1c3cc(cn1)OC3=O)=C2,-11.7,-11.7
O=Cc1ccc(S(=O)(=O)CC2=C3COC(=O)C2=C(c2ccccc2)C3)cc1,-11.7,-11.7
O=C(C=C1c2ccc3C(c4ccccc4)=CC1c3c2)OCC=CCc1ccccc1,-11.7,-11.7
Cc1cccc(C(=Cc2ccco2)OC(=O)c2ccccc2)c1C=CC=CCCc1ccccc1,-11.7,-11.7
C(=CC=CN=C1Cc2c(cccc2)-c2ccccc12)C=CCCc1ccccc1,-11.7,-11.7
C1=CC2=C3C(=CCCc4ccccc4)N4CC(c5ccccc5)=C2C4N3C1=CCc1ccccc1,-11.7,-11.7
C(=CCc1ccccc1)C=C1C=C(c2ccccc2Cc2ccccc2)C=C1c1ccccc1,-11.7,-11.7
Clc1cc2c(cc1)-c1ccccc1C(=NC=CCCc1ccccc1)C2,-11.7,-11.7
Cc1ccc(C(=O)OC2Cc3ccccc3-c3c2cccc3)cc1,-11.7,-11.7
CC1=CC=CC(=CC2=C(C=CC=CCc3ccccc3)CC=C2c2ccccc2)O1,-11.7,-11.7
O=C1OC2=C3C=C(C4=CC(=CCc5ccccc5)CO4)N1C(=C2SCCCc1ccccc1)C3,-11.7,-11.7
C(C=CC1=C2C3=C4COc5c(cccc5)C4=C2OCC1=C3)=CCc1ccccc1,-11.7,-11.7
CC1=C(C=CC=Cc2c3ccnc-3[nH]c3ccccc23)CC=C1c1ccccc1,-11.7,-11.7
O=C1OC23Oc4cc(c5cc(C=CCc6ccc(Cl)cc6)oc2c4-5)C3=CC1=CCCc1ccccc1,-11.7,-11.7
Cc1ccccc1C(=CCc1ccc(OCN2C(=O)C3C=CC2S3(=O)=O)cc1)c1ccccc1,-11.7,-11.7
Cc1c2ccc(c1-c1ccc(C3CCOC(=O)N3)cc1)cc2,-11.7,-11.7
CCC1c2ccc(cc2)C1c1ccc(-c2ccccc2C)cc1,-11.7,-11.7
Clc1ccc2c3c(-c4ccccc4)c4c(cccc4C3)c2c1,-11.7,-11.7
Cc1cc(SC2OC(=O)C=C2c2c3cccc2CCO3)cc2c1C(c1ccccc1)=CC2=O,-11.7,-11.7
CC1=COc2c(cc(-c3c4-c5cccc(c5)-c4ccc3)cc2)O1,-11.7,-11.7
CCC(=O)Nc1ccc(-c2c3c4c(cccc4)n2c2ccccc32)cc1,-11.7,-11.7
O=C(N=COc1ccccc1)c1ccccc1C1C2=CC(=C1c1ccccc1)C(Cc1ccccc1)=C2,-11.7,-11.7
O=c1oc(=O)n(CN(C=S)c2ccc(-c3ccccc3)cc2)c2c1cccc2,-11.7,-11.7
CC(=CC1=C(c2ccccc2)Cc2c1cccc2)CCc1c(C(C)C)cccc1,-11.7,-11.7
O=C(C1=CC2=C(Cc3ccccc3)CC(=O)C2C1=O)c1ccccc1,-11.7,-11.7
O=C1c2c(-c3c1cccc3)ccc(Nc1nc3c(cc1)cccc3)c2,-11.7,-11.7
O=C(Nc1cc2c(cc1)cccc2)Nc1ccc(NC(=O)C)cc1,-11.7,-11.7
O(c1cc2c3c(ccc2)cccc3)c2c(cc1)cccc2,-11.7,-11.7
CC1(Oc2ccccc2)C=CC(N2C(=O)C=C(c3ccccc3)C2=O)=C1,-11.8,-11.7
O=C1C=CC(=CCc2ccccc2)C(=O)N1C12NC3C=CC1=C3OC2=O,-11.8,-11.7
O=C(OC1=C(C=C2C=Nc3c4ccc(c23)cc4)CC=C1)c1ccccc1,-11.8,-11.7
C(C=CN=C1C=C(c2ccccc2)c2ccccc12)=CCc1ccccc1,-11.8,-11.7
CC=C(C=CC=CC1=C2C=Cc3c2n(CC1)c1c3cccc1)Cc1ccccc1,-11.8,-11.7
CCc1ccccc1-c1cc2c(Oc3ccccc3CCC=CNc3c(N)cccc3)cc1o2,-11.8,-11.7
O=S(=O)(C=CCCc1ccccc1)C1=Cc2coc1c2C=CC=CCc1ccccc1,-11.8,-11.7
CC(=Cc1c(C=CC=CC(Cc2ccccc2)=C(N)C=O)c2ccc1c(C)c2Cc1ccccc1)c1ccccc1,-11.8,-11.7
CC1=C(c2ccccc2)C(=CCc2ccccc2)c2c1cc(C=CCCc1ccccc1)cc2,-11.8,-11.7
C1=CCC(C=CC=CC2=C(Cc3ccccc3)Cc3ccccc23)=C1,-11.8,-11.7
CC1CC=C(C=COc2cc3c(cc2)CC2=C4c5cc(ccc5)C(=C2)P43=O)C1,-11.8,-11.7
CC1=C(C=CC=CCCc2ccccc2)c2c(cc3C=Cc2c3)C1=O,-11.8,-11.7
CC1=C(CC(=O)Oc2ccc(C(=O)C3=C(C)CCCC3=O)cc2)COC(=O)C1,-11.8,-11.7
N=CNC12NC(=O)NC1(CCCCCc1ccccc1)C(=CCCCCc1ccccc1)C(=O)O2,-11.8,-11.7
NC(=O)C1=CNC(=O)N(C(=O)CCCC(=C[SH](=O)=O)c2c(-c3ccccc3)oc(=O)[nH]2)C1,-11.8,-11.7
O=C(N1CCN(CC1)c1ccccc1)Nc1c2c(ccc1)cccc2,-11.8,-11.7
C(C=CC1=C(C=Cc2ccccc2)C(c2ccccc2)=CC1)=CCc1ccccc1,-11.9,-11.7
C(=CC=C1Cc2ccccc2-c2c1cccc2)C=CCCc1ccccc1,-11.9,-11.7
COc1ccc(C(C)=CC2=C(C)CC(=O)c3c2ccc(C(=O)c2ccccc2)c3)cc1,-11.9,-11.7
O=c1oc2=C(c3ccccc3)c3cc1cc2c3C=CC=CCc1ccccc1,-12.0,-11.7
